CID	CanonicalSMILES	IUPACName	result	binding
3012099	CC(C)(C1=NC=C(O1)C2=CC=C(C=C2)Cl)N3CCN(C(C3)C(=O)NCC(F)(F)F)CC(CC(CC4=NN=C(O4)C5=CC=CC=C5)C(=O)NC6C(COC7=CC=CC=C67)O)O	(2S)-4-[2-[5-(4-chlorophenyl)-1,3-oxazol-2-yl]propan-2-yl]-1-[(2S,4S)-2-hydroxy-5-[[(3S,4S)-3-hydroxy-3,4-dihydro-2H-chromen-4-yl]amino]-5-oxo-4-[(5-phenyl-1,3,4-oxadiazol-2-yl)methyl]pentyl]-N-(2,2,2-trifluoroethyl)piperazine-2-carboxamide	0	1
3012102	CCCC1=NN=C(O1)CC(CC(CN2CCN(CC2C(=O)NCC(F)(F)F)CC3=CC=C(O3)C4=CC=C(C=C4)Cl)O)C(=O)NC5C(COC6=CC=CC=C56)O	(2S)-4-[[5-(4-chlorophenyl)furan-2-yl]methyl]-1-[(2S,4S)-2-hydroxy-5-[[(3S,4S)-3-hydroxy-3,4-dihydro-2H-chromen-4-yl]amino]-5-oxo-4-[(5-propyl-1,3,4-oxadiazol-2-yl)methyl]pentyl]-N-(2,2,2-trifluoroethyl)piperazine-2-carboxamide	0	1
3012101	CC1=NN=C(O1)CC(CC(CN2CCN(CC2C(=O)NCC(F)(F)F)CC3=CC=C(O3)C4=CC=C(C=C4)Cl)O)C(=O)NC5C(COC6=CC=CC=C56)O	(2S)-4-[[5-(4-chlorophenyl)furan-2-yl]methyl]-1-[(2S,4S)-2-hydroxy-5-[[(3S,4S)-3-hydroxy-3,4-dihydro-2H-chromen-4-yl]amino]-4-[(5-methyl-1,3,4-oxadiazol-2-yl)methyl]-5-oxopentyl]-N-(2,2,2-trifluoroethyl)piperazine-2-carboxamide	0	1
5743065	CC(C)(C1=NC=C(O1)C2=CC=C(C=C2)Cl)N3CCN(C(C3)C(=O)NCC(F)(F)F)CC(CC(CC4=NN=CO4)C(=O)NC5C(COC6=CC=CC=C56)O)O	(2S)-4-[2-[5-(4-chlorophenyl)-1,3-oxazol-2-yl]propan-2-yl]-1-[(2S,4S)-2-hydroxy-5-[[(3S,4S)-3-hydroxy-3,4-dihydro-2H-chromen-4-yl]amino]-4-(1,3,4-oxadiazol-2-ylmethyl)-5-oxopentyl]-N-(2,2,2-trifluoroethyl)piperazine-2-carboxamide	0	1
3012098	CCCC1=NN=C(O1)CC(CC(CN2CCN(CC2C(=O)NCC(F)(F)F)C(C)(C)C3=NC=C(O3)C4=CC=C(C=C4)Cl)O)C(=O)NC5C(COC6=CC=CC=C56)O	(2S)-4-[2-[5-(4-chlorophenyl)-1,3-oxazol-2-yl]propan-2-yl]-1-[(2S,4S)-2-hydroxy-5-[[(3S,4S)-3-hydroxy-3,4-dihydro-2H-chromen-4-yl]amino]-5-oxo-4-[(5-propyl-1,3,4-oxadiazol-2-yl)methyl]pentyl]-N-(2,2,2-trifluoroethyl)piperazine-2-carboxamide	0	1
3012100	C1CN(C(CN1CC2=CC=C(O2)C3=CC=C(C=C3)Cl)C(=O)NCC(F)(F)F)CC(CC(CC4=NN=CO4)C(=O)NC5C(COC6=CC=CC=C56)O)O	(2S)-4-[[5-(4-chlorophenyl)furan-2-yl]methyl]-1-[(2S,4S)-2-hydroxy-5-[[(3S,4S)-3-hydroxy-3,4-dihydro-2H-chromen-4-yl]amino]-4-(1,3,4-oxadiazol-2-ylmethyl)-5-oxopentyl]-N-(2,2,2-trifluoroethyl)piperazine-2-carboxamide	0	1
3012097	CC1=NN=C(O1)CC(CC(CN2CCN(CC2C(=O)NCC(F)(F)F)C(C)(C)C3=NC=C(O3)C4=CC=C(C=C4)Cl)O)C(=O)NC5C(COC6=CC=CC=C56)O	(2S)-4-[2-[5-(4-chlorophenyl)-1,3-oxazol-2-yl]propan-2-yl]-1-[(2S,4S)-2-hydroxy-5-[[(3S,4S)-3-hydroxy-3,4-dihydro-2H-chromen-4-yl]amino]-4-[(5-methyl-1,3,4-oxadiazol-2-yl)methyl]-5-oxopentyl]-N-(2,2,2-trifluoroethyl)piperazine-2-carboxamide	0	1
3012094	CCCC1=NN=C(O1)CC(CC(CN2CCN(CC2C(=O)NCC(F)(F)F)C(C)(C)C3=NC=C(O3)C4=CC=C(C=C4)F)O)C(=O)NC5C(COC6=CC=CC=C56)O	(2S)-4-[2-[5-(4-fluorophenyl)-1,3-oxazol-2-yl]propan-2-yl]-1-[(2S,4S)-2-hydroxy-5-[[(3S,4S)-3-hydroxy-3,4-dihydro-2H-chromen-4-yl]amino]-5-oxo-4-[(5-propyl-1,3,4-oxadiazol-2-yl)methyl]pentyl]-N-(2,2,2-trifluoroethyl)piperazine-2-carboxamide	0	1
5743066	C1CN(C(CN1CC2=CC=C(O2)C3=CC=C(C=C3)Cl)C(=O)NCC(F)(F)F)CC(CC(CC4=NN=C(O4)C5=CC=CC=C5)C(=O)NC6C(COC7=CC=CC=C67)O)O	(2S)-4-[[5-(4-chlorophenyl)furan-2-yl]methyl]-1-[(2S,4S)-2-hydroxy-5-[[(3S,4S)-3-hydroxy-3,4-dihydro-2H-chromen-4-yl]amino]-5-oxo-4-[(5-phenyl-1,3,4-oxadiazol-2-yl)methyl]pentyl]-N-(2,2,2-trifluoroethyl)piperazine-2-carboxamide	0	1
15955614	CC(C)(C1=NC=C(O1)C2=CC=C(C=C2)Cl)N3CCN(C(C3)C(=O)NCC(F)(F)F)CC(CC(CC4=CC5=C(S4)C=NC=C5)C(=O)NC6C(COC7=CC=CC=C67)O)O	(2S)-4-[2-[5-(4-chlorophenyl)-1,3-oxazol-2-yl]propan-2-yl]-1-[(2S,4S)-2-hydroxy-5-[[(3S,4S)-3-hydroxy-3,4-dihydro-2H-chromen-4-yl]amino]-5-oxo-4-(thieno[2,3-c]pyridin-2-ylmethyl)pentyl]-N-(2,2,2-trifluoroethyl)piperazine-2-carboxamide	0	1
10284289	CC(C)(C1=NC=C(O1)C2=CC=C(C=C2)Cl)N3CCN(C(C3)C(=O)NCC(F)(F)F)CC(CC(CC4=CC5=C(S4)C=CN=C5)C(=O)NC6C(COC7=CC=CC=C67)O)O	(2S)-4-[2-[5-(4-chlorophenyl)-1,3-oxazol-2-yl]propan-2-yl]-1-[(2S,4S)-2-hydroxy-5-[[(3S,4S)-3-hydroxy-3,4-dihydro-2H-chromen-4-yl]amino]-5-oxo-4-(thieno[3,2-c]pyridin-2-ylmethyl)pentyl]-N-(2,2,2-trifluoroethyl)piperazine-2-carboxamide	0	1
3012095	CC(C)(C1=NC=C(O1)C2=CC=C(C=C2)F)N3CCN(C(C3)C(=O)NCC(F)(F)F)CC(CC(CC4=NN=C(O4)C5=CC=CC=C5)C(=O)NC6C(COC7=CC=CC=C67)O)O	(2S)-4-[2-[5-(4-fluorophenyl)-1,3-oxazol-2-yl]propan-2-yl]-1-[(2S,4S)-2-hydroxy-5-[[(3S,4S)-3-hydroxy-3,4-dihydro-2H-chromen-4-yl]amino]-5-oxo-4-[(5-phenyl-1,3,4-oxadiazol-2-yl)methyl]pentyl]-N-(2,2,2-trifluoroethyl)piperazine-2-carboxamide	0	1
9940105	C1CN(C(CN1CC2=CC=C(O2)C3=CC=CC=C3)C(=O)NCC(F)(F)F)CC(CC(CC4=CN=CC=C4)C(=O)NC5C(COC6=CC=CC=C56)O)O	(2S)-1-[(2S,4R)-2-hydroxy-5-[[(3S,4S)-3-hydroxy-3,4-dihydro-2H-chromen-4-yl]amino]-5-oxo-4-(pyridin-3-ylmethyl)pentyl]-4-[(5-phenylfuran-2-yl)methyl]-N-(2,2,2-trifluoroethyl)piperazine-2-carboxamide	0	1
54688060	CCCC1(CC(=C(C(=O)O1)C(CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C#N)O)CCC4=CC=CC=C4	5-cyano-N-[3-[(1R)-1-[(2S)-4-hydroxy-6-oxo-2-(2-phenylethyl)-2-propyl-3H-pyran-5-yl]propyl]phenyl]pyridine-2-sulfonamide	0	1
65016	CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N	[(3S)-oxolan-3-yl] N-[(2S,3R)-4-[(4-aminophenyl)sulfonyl-(2-methylpropyl)amino]-3-hydroxy-1-phenylbutan-2-yl]carbamate	0	1
485359	C1COC2=C(O1)C=CC(=C2)CC3C(C(C(N(C(=O)N3CC4=CC(=CC=C4)N)CC5=CC(=CC=C5)N)CC6=CC7=C(C=C6)OCCO7)O)O	(4R,5S,6S,7R)-1,3-bis[(3-aminophenyl)methyl]-4,7-bis(2,3-dihydro-1,4-benzodioxin-6-ylmethyl)-5,6-dihydroxy-1,3-diazepan-2-one	0	1
25023939	CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COCOC2)O)S(=O)(=O)C3=CC=C(C=C3)OC	1,3-dioxan-5-yl N-[(2S,3R)-3-hydroxy-4-[(4-methoxyphenyl)sulfonyl-(2-methylpropyl)amino]-1-phenylbutan-2-yl]carbamate	0	1
16078209	CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)C2CN(C(=O)O2)C3=CC=CC(=C3)C(F)(F)F)O)S(=O)(=O)C4=CC=C(C=C4)N	(5S)-N-[(2S,3R)-4-[(4-aminophenyl)sulfonyl-(2-methylpropyl)amino]-3-hydroxy-1-phenylbutan-2-yl]-2-oxo-3-[3-(trifluoromethyl)phenyl]-1,3-oxazolidine-5-carboxamide	0	1
485370	CC(=O)C1=CC(=CC=C1)CN2C(C(C(C(N(C2=O)CC3=CC=CC(=C3)C(=O)C)CC4=CC5=C(C=C4)OCO5)O)O)CC6=CC7=C(C=C6)OCO7	(4R,5S,6S,7R)-1,3-bis[(3-acetylphenyl)methyl]-4,7-bis(1,3-benzodioxol-5-ylmethyl)-5,6-dihydroxy-1,3-diazepan-2-one	0	1
467724	C1=CC=C(C=C1)CC2C(C(C(N(C(=O)N2CC3=CC=CC(=C3)C(=O)NC4=CC=CC=N4)CC5=CC=CC(=C5)C(=O)NC6=CC=CC=N6)CC7=CC=CC=C7)O)O	3-[[(4R,5S,6S,7R)-4,7-dibenzyl-5,6-dihydroxy-2-oxo-3-[[3-(pyridin-2-ylcarbamoyl)phenyl]methyl]-1,3-diazepan-1-yl]methyl]-N-pyridin-2-ylbenzamide	0	1
515853	C1=CC=C(C=C1)CC2C(C(C(N(C(=O)N2CC3=CC(=CC=C3)O)CC4=CC5=C(C=C4)NN=C5)CC6=CC=CC=C6)O)O	(4R,5S,6S,7R)-4,7-dibenzyl-5,6-dihydroxy-1-[(3-hydroxyphenyl)methyl]-3-(1H-indazol-5-ylmethyl)-1,3-diazepan-2-one	0	1
44521039	COC1=CC2=C(C=C1)S(=O)(=O)N(CCCCC=CCCO2)CC(C(CC3=CC=CC=C3)NC(=O)OC4COC5C4CCO5)O	[(3aS,4R,6aR)-2,3,3a,4,5,6a-hexahydrofuro[2,3-b]furan-4-yl] N-[(2S,3R)-3-hydroxy-4-[(8Z)-15-methoxy-2,2-dioxo-12-oxa-2lambda6-thia-3-azabicyclo[11.4.0]heptadeca-1(13),8,14,16-tetraen-3-yl]-1-phenylbutan-2-yl]carbamate	0	1
16078205	CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)C2CN(C(=O)O2)C3=CC(=CC=C3)OC)O)S(=O)(=O)C4=CC=C(C=C4)OC	(5S)-N-[(2S,3R)-3-hydroxy-4-[(4-methoxyphenyl)sulfonyl-(2-methylpropyl)amino]-1-phenylbutan-2-yl]-3-(3-methoxyphenyl)-2-oxo-1,3-oxazolidine-5-carboxamide	0	1
473096	CCCCCCC1C(C(C(N(C(=O)N1CC2=CC=CC(=C2)C(=O)NC3=NC4=CC=CC=C4N3)CC5=CC=CC(=C5)C(=O)NC6=NC7=CC=CC=C7N6)CC8=CC=CC=C8)O)O	N-(1H-benzimidazol-2-yl)-3-[[(4R,5S,6S,7R)-3-[[3-(1H-benzimidazol-2-ylcarbamoyl)phenyl]methyl]-4-benzyl-7-hexyl-5,6-dihydroxy-2-oxo-1,3-diazepan-1-yl]methyl]benzamide	0	1
485367	CC(=O)C1=CC(=CC=C1)CN2C(C(C(C(N(C2=O)CC3=CC=CC(=C3)C(=O)C)CC4=CC5=C(C=C4)OCC5)O)O)CC6=CC7=C(C=C6)OCC7	(4R,5S,6S,7R)-1,3-bis[(3-acetylphenyl)methyl]-4,7-bis(2,3-dihydro-1-benzofuran-5-ylmethyl)-5,6-dihydroxy-1,3-diazepan-2-one	0	1
515852	C1=CC=C(C=C1)CC2C(C(C(N(C(=O)N2CC3=CC4=C(C=C3)NN=C4)CC5=CC=CC(=C5)C(=O)O)CC6=CC=CC=C6)O)O	3-[[(4R,5S,6S,7R)-4,7-dibenzyl-5,6-dihydroxy-3-(1H-indazol-5-ylmethyl)-2-oxo-1,3-diazepan-1-yl]methyl]benzoic acid	0	1
5743210	CN1CCN(CC1)C(=O)COC2=CC=C(C=C2)CC(CC(CN3C(CC(C3=O)CC4=CC=CC=C4)CC5=CC=CC=C5)O)C(=O)NC6C(CC7=CC=CC=C67)O	(2R,4S)-5-[(3S,5R)-3,5-dibenzyl-2-oxopyrrolidin-1-yl]-4-hydroxy-N-[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]-2-[[4-[2-(4-methylpiperazin-1-yl)-2-oxoethoxy]phenyl]methyl]pentanamide	0	1
5743209	C1COCCN1C(=O)OCCOC2=CC=C(C=C2)CC(CC(CN3C(CC(C3=O)CC4=CC=CC=C4)CC5=CC=CC=C5)O)C(=O)NC6C(CC7=CC=CC=C67)O	2-[4-[(2R,4S)-5-[(3S,5R)-3,5-dibenzyl-2-oxopyrrolidin-1-yl]-4-hydroxy-2-[[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]carbamoyl]pentyl]phenoxy]ethyl morpholine-4-carboxylate	0	1
5482397	C1C(C(=O)N(C1CC2=CC=CC=C2)CC(CC(CC3=CC=CC=C3)C(=O)NC4C(CC5=CC=CC=C45)O)O)CC6=CC=CC=C6	(2R,4S)-2-benzyl-5-[(3S,5R)-3,5-dibenzyl-2-oxopyrrolidin-1-yl]-4-hydroxy-N-[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]pentanamide	0	1
5482397	C1C(C(=O)N(C1CC2=CC=CC=C2)CC(CC(CC3=CC=CC=C3)C(=O)NC4C(CC5=CC=CC=C45)O)O)CC6=CC=CC=C6	(2R,4S)-2-benzyl-5-[(3S,5R)-3,5-dibenzyl-2-oxopyrrolidin-1-yl]-4-hydroxy-N-[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]pentanamide	0	1
485364	C1COC2=C(O1)C=CC(=C2)CC3C(C(C(N(C(=O)N3CC4=CC=C(C=C4)CO)CC5=CC=C(C=C5)CO)CC6=CC7=C(C=C6)OCCO7)O)O	(4R,5S,6S,7R)-4,7-bis(2,3-dihydro-1,4-benzodioxin-6-ylmethyl)-5,6-dihydroxy-1,3-bis[[4-(hydroxymethyl)phenyl]methyl]-1,3-diazepan-2-one	0	1
515854	C1=CC=C(C=C1)CC2C(C(C(N(C(=O)N2CC3=CC4=C(C=C3)NN=C4)CC5=CC=CC(=C5)CCO)CC6=CC=CC=C6)O)O	(4R,5S,6S,7R)-4,7-dibenzyl-5,6-dihydroxy-1-[[3-(2-hydroxyethyl)phenyl]methyl]-3-(1H-indazol-5-ylmethyl)-1,3-diazepan-2-one	0	1
16075429	C1C(C(=O)N(C1CC2=CC=CC=C2)CC(CC(CC3=CC=C(C=C3)OCCO)C(=O)NC4C(CC5=CC=CC=C45)O)O)CC6=CC=CC(=C6)C(=O)N	3-[[(3S,5R)-5-benzyl-1-[(2S,4R)-2-hydroxy-5-[[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]amino]-4-[[4-(2-hydroxyethoxy)phenyl]methyl]-5-oxopentyl]-2-oxopyrrolidin-3-yl]methyl]benzamide	0	1
11628722	C1C(C(=O)N(C1CC2=CC=CC=C2)CC(CC(CC3=CC=CC=C3)C(=O)NC4C(CC5=CC=CC=C45)O)O)CC6=CC(=CC=C6)O	(2R,4S)-2-benzyl-5-[(3S,5R)-5-benzyl-3-[(3-hydroxyphenyl)methyl]-2-oxopyrrolidin-1-yl]-4-hydroxy-N-[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]pentanamide	0	1
16075420	C1C(C(=O)N(C1CC2=CC=CC=C2)CC(CC(CC3=CC=CC=C3)C(=O)NC4C(CC5=CC=CC=C45)O)O)CC6=CC=CC(=C6)C#N	(2R,4S)-2-benzyl-5-[(3S,5R)-5-benzyl-3-[(3-cyanophenyl)methyl]-2-oxopyrrolidin-1-yl]-4-hydroxy-N-[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]pentanamide	0	1
44521045	COC1=CC2=C(C=C1)S(=O)(=O)N(CC=CCCO2)CC(C(CC3=CC=CC=C3)NC(=O)OC4COC5C4CCO5)O	[(3aS,4R,6aR)-2,3,3a,4,5,6a-hexahydrofuro[2,3-b]furan-4-yl] N-[(2S,3R)-3-hydroxy-4-[(4Z)-10-methoxy-1,1-dioxo-6,7-dihydro-3H-8,1lambda6,2-benzoxathiazecin-2-yl]-1-phenylbutan-2-yl]carbamate	0	1
469248	C1=CC=C(C=C1)CC2C(C(C(N(C(=O)N2CC3=CC=CC(=C3)C4=NC=NN4)CC5=CC=CC(=C5)C6=NC=NN6)CC7=CC=CC=C7)O)O	(4R,5S,6S,7R)-4,7-dibenzyl-5,6-dihydroxy-1,3-bis[[3-(1H-1,2,4-triazol-5-yl)phenyl]methyl]-1,3-diazepan-2-one	0	1
65016	CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N	[(3S)-oxolan-3-yl] N-[(2S,3R)-4-[(4-aminophenyl)sulfonyl-(2-methylpropyl)amino]-3-hydroxy-1-phenylbutan-2-yl]carbamate	0	1
44521041	COC1=CC2=C(C=C1)S(=O)(=O)N(CCCCC=CCO2)CC(C(CC3=CC=CC=C3)NC(=O)OC4COC5C4CCO5)O	[(3aS,4R,6aR)-2,3,3a,4,5,6a-hexahydrofuro[2,3-b]furan-4-yl] N-[(2S,3R)-3-hydroxy-4-[(8Z)-14-methoxy-2,2-dioxo-11-oxa-2lambda6-thia-3-azabicyclo[10.4.0]hexadeca-1(12),8,13,15-tetraen-3-yl]-1-phenylbutan-2-yl]carbamate	0	1
5743199	C1C(C(=O)N(C1CC2=CC=CC=C2)CC(CC(CC3=CC=C(C=C3)O)C(=O)NC4C(CC5=CC=CC=C45)O)O)CC6=CC=CC=C6	(2R,4S)-5-[(3S,5R)-3,5-dibenzyl-2-oxopyrrolidin-1-yl]-4-hydroxy-N-[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]-2-[(4-hydroxyphenyl)methyl]pentanamide	0	1
469233	CC(=O)C1=CC(=CC=C1)CN2C(C(C(C(N(C2=O)CC3=CC=CC(=C3)C(=O)C)CC4=CC=CC=C4)O)O)CC5=CC=CC=C5	(4R,5S,6S,7R)-1,3-bis[(3-acetylphenyl)methyl]-4,7-dibenzyl-5,6-dihydroxy-1,3-diazepan-2-one	0	1
54682806	CCCC1(CC(=C(C(=O)O1)C(CC)C2=CC(=CC=C2)NS(=O)(=O)C3=CN(C=N3)C)O)CCC4=CC=CC=C4	N-[3-[(1R)-1-[(2R)-4-hydroxy-6-oxo-2-(2-phenylethyl)-2-propyl-3H-pyran-5-yl]propyl]phenyl]-1-methylimidazole-4-sulfonamide	0	1
471242	C1=CC=C(C=C1)CCC2C(C(N(C(=O)N2CC3=CC=CC(=C3)C(=O)N)CC4=CC(=CC=C4)N)CC5=CC=CC=C5)O	3-[[(4R,5R,6R)-3-[(3-aminophenyl)methyl]-4-benzyl-5-hydroxy-2-oxo-6-(2-phenylethyl)-1,3-diazinan-1-yl]methyl]benzamide	0	1
44521052	COC1=CC2=C(C=C1)S(=O)(=O)N(CCCCC=CCCO2)CC(C(CC3=CC=CC=C3)NC(=O)OC4COC5C4CCO5)O	[(3aS,4R,6aR)-2,3,3a,4,5,6a-hexahydrofuro[2,3-b]furan-4-yl] N-[(2S,3R)-3-hydroxy-4-[(8E)-15-methoxy-2,2-dioxo-12-oxa-2lambda6-thia-3-azabicyclo[11.4.0]heptadeca-1(13),8,14,16-tetraen-3-yl]-1-phenylbutan-2-yl]carbamate	0	1
471313	C1=CC=C(C=C1)CCC2C(C(N(C(=O)N2CC3=CC4=C(C=C3)C=NN4)CC5=CC6=C(C=C5)C=NN6)CC7=CC=CC=C7)O	(4R,5R,6R)-4-benzyl-5-hydroxy-1,3-bis(1H-indazol-6-ylmethyl)-6-(2-phenylethyl)-1,3-diazinan-2-one	0	1
5327548	C1=CC=C(C=C1)CCC2C(C(N(C(=O)N2CC3=CC(=C(C=C3)F)C(=NO)N)CC4=CC(=C(C=C4)F)C(=NO)N)CC5=CC=CC=C5)O	5-[[(4R,5R,6R)-4-benzyl-3-[[4-fluoro-3-[(Z)-N'-hydroxycarbamimidoyl]phenyl]methyl]-5-hydroxy-2-oxo-6-(2-phenylethyl)-1,3-diazinan-1-yl]methyl]-2-fluoro-N'-hydroxybenzenecarboximidamide	0	1
466601	COC1=C(C=CC(=C1)CN2C(C(CN(N(C2=O)CC3CC3)CC4=CC=CC=C4)O)CC5=CC=CC=C5)O	(5R,6R)-1,5-dibenzyl-2-(cyclopropylmethyl)-6-hydroxy-4-[(4-hydroxy-3-methoxyphenyl)methyl]-1,2,4-triazepan-3-one	0	1
16078203	CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)C2CN(C(=O)O2)C3=CC(=C(C=C3)F)F)O)S(=O)(=O)C4=CC=C(C=C4)OC	(5S)-3-(3,4-difluorophenyl)-N-[(2S,3R)-3-hydroxy-4-[(4-methoxyphenyl)sulfonyl-(2-methylpropyl)amino]-1-phenylbutan-2-yl]-2-oxo-1,3-oxazolidine-5-carboxamide	0	1
464289	CNC(=O)C1=CC(=CC=C1)CN2C(C(C(C(N(C2=O)CC3=CC=CC(=C3)C(=O)NC)CC4=CC=CC=C4)O)O)CC5=CC=CC=C5	3-[[(4R,5S,6S,7R)-4,7-dibenzyl-5,6-dihydroxy-3-[[3-(methylcarbamoyl)phenyl]methyl]-2-oxo-1,3-diazepan-1-yl]methyl]-N-methylbenzamide	0	1
473094	CCC1C(C(C(N(C(=O)N1CC2=CC=CC(=C2)C(=O)NC3=NC4=CC=CC=C4N3)CC5=CC=CC(=C5)C(=O)NC6=NC7=CC=CC=C7N6)CC8=CC=CC=C8)O)O	N-(1H-benzimidazol-2-yl)-3-[[(4R,5S,6S,7R)-3-[[3-(1H-benzimidazol-2-ylcarbamoyl)phenyl]methyl]-4-benzyl-7-ethyl-5,6-dihydroxy-2-oxo-1,3-diazepan-1-yl]methyl]benzamide	0	1
5743211	C1C(C(=O)N(C1CC2=CC=CC=C2)CC(CC(CC3=CC=C(C=C3)OCC(=O)N)C(=O)NC4C(CC5=CC=CC=C45)O)O)CC6=CC=CC=C6	(2R,4S)-2-[[4-(2-amino-2-oxoethoxy)phenyl]methyl]-5-[(3S,5R)-3,5-dibenzyl-2-oxopyrrolidin-1-yl]-4-hydroxy-N-[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]pentanamide	0	1
5743207	C1C(C(=O)N(C1CC2=CC=CC=C2)CC(CC(CC3=CC=C(C=C3)OCC4=CC=CC=N4)C(=O)NC5C(CC6=CC=CC=C56)O)O)CC7=CC=CC=C7	(2R,4S)-5-[(3S,5R)-3,5-dibenzyl-2-oxopyrrolidin-1-yl]-4-hydroxy-N-[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]-2-[[4-(pyridin-2-ylmethoxy)phenyl]methyl]pentanamide	0	1
44521065	CC1CCCCCCCOC2=C(C=CC(=C2)OC)S(=O)(=O)N(C1)CC(C(CC3=CC=CC=C3)NC(=O)OC4COC5C4CCO5)O	[(3aS,4R,6aR)-2,3,3a,4,5,6a-hexahydrofuro[2,3-b]furan-4-yl] N-[(2S,3R)-3-hydroxy-4-[(5S)-16-methoxy-5-methyl-2,2-dioxo-13-oxa-2lambda6-thia-3-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-3-yl]-1-phenylbutan-2-yl]carbamate	0	1
5362440	CC(C)(C)NC(=O)C1CN(CCN1CC(CC(CC2=CC=CC=C2)C(=O)NC3C(CC4=CC=CC=C34)O)O)CC5=CN=CC=C5	(2S)-1-[(2S,4R)-4-benzyl-2-hydroxy-5-[[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]amino]-5-oxopentyl]-N-tert-butyl-4-(pyridin-3-ylmethyl)piperazine-2-carboxamide	0	1
16078217	CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)C2CN(C(=O)O2)C3=CC(=CC=C3)F)O)S(=O)(=O)C4=CC(=C(C=C4)OC)F	(5S)-N-[(2S,3R)-4-[(3-fluoro-4-methoxyphenyl)sulfonyl-(2-methylpropyl)amino]-3-hydroxy-1-phenylbutan-2-yl]-3-(3-fluorophenyl)-2-oxo-1,3-oxazolidine-5-carboxamide	0	1
54688865	CC1=C(C=C(C(=C1)SC2=C(CC(OC2=O)(CCC3=CC=C(C=C3)O)C(C)C)O)C(C)(C)C)N	(2S)-5-(4-amino-2-tert-butyl-5-methylphenyl)sulfanyl-4-hydroxy-2-[2-(4-hydroxyphenyl)ethyl]-2-propan-2-yl-3H-pyran-6-one	0	1
462991	C1C(C(N(C(=O)N(N1CC2=CC=CC=C2)CC3=CC=C(C=C3)O)CC4=CC=C(C=C4)O)CC5=CC=CC=C5)O	(5R,6R)-1,5-dibenzyl-6-hydroxy-2,4-bis[(4-hydroxyphenyl)methyl]-1,2,4-triazepan-3-one	0	1
16078219	CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)C2CN(C(=O)O2)C3=CC=CC(=C3)C(F)(F)F)O)S(=O)(=O)C4=CC(=C(C=C4)OC)F	(5S)-N-[(2S,3R)-4-[(3-fluoro-4-methoxyphenyl)sulfonyl-(2-methylpropyl)amino]-3-hydroxy-1-phenylbutan-2-yl]-2-oxo-3-[3-(trifluoromethyl)phenyl]-1,3-oxazolidine-5-carboxamide	0	1
44521043	COC1=CC2=C(C=C1)S(=O)(=O)N(CC=CCCCO2)CC(C(CC3=CC=CC=C3)NC(=O)OC4COC5C4CCO5)O	[(3aS,4R,6aR)-2,3,3a,4,5,6a-hexahydrofuro[2,3-b]furan-4-yl] N-[(2S,3R)-3-hydroxy-4-[(5Z)-13-methoxy-2,2-dioxo-10-oxa-2lambda6-thia-3-azabicyclo[9.4.0]pentadeca-1(11),5,12,14-tetraen-3-yl]-1-phenylbutan-2-yl]carbamate	0	1
446148	CC(C)C(C(=O)NC(CC1=CC=CC=C1)C(C(C(CC2=CC=CC=C2)NC(=O)C(C(C)C)NC(=O)N(C)CC3=CC=CC=N3)O)O)NC(=O)N(C)CC4=CC=CC=N4	(2S)-N-[(2S,3S,4S,5S)-3,4-dihydroxy-5-[[(2S)-3-methyl-2-[[methyl(pyridin-2-ylmethyl)carbamoyl]amino]butanoyl]amino]-1,6-diphenylhexan-2-yl]-3-methyl-2-[[methyl(pyridin-2-ylmethyl)carbamoyl]amino]butanamide	0	1
